324c3799-75ea-49a0-a0b5-61a1a67f5d1b	5	Received our new Keurig and it works like a charm. Especially love the settings of being able to select different ounces to brew. Added plus: the strong option-to brew your coffee even stronger. It's an amazing machine and brews the perfect cup of coffee! It also has customization settings so you can set it for auto off in 15 minutes and it will shut down automatically. You can also brew a whole carafe and save the time of making individual cups.The coffee always tastes great and in the minimal amount of time -all in all the best coffee maker around! The vintage red is gorgeous and really pops in our kitchen. Thanks Keurig for the free pods for this review!
d154587e-e185-4f22-b299-6c92dc3f29c2	5	I'm 5'0&#34; and 95lbs, therefore I have small wrists so I was worried about how it would fit, if it would be loose, etc. it fits perfectly with a little room to spare, but hey, circulation :) would buy again
1f7dcbd0-631f-49af-aae5-9d902119b652	5	Excellent quality! Heavy ring, fit perfectly.
b0e2fa0c-e1a8-4f46-91a3-e178bc338ae9	5	Perfect for my daughter's performance.  Could be seen easily from the stage.
903d0d47-9ee1-465e-a882-9896b58d4b53	5	Just love these two slicers.....use everyday....girlfriend loved them so ordered a set for her.  Love they store locked....you don't have to worry about Cutting yourself....
5ad05cb0-4750-4a59-a743-9ba1e86deac6	5	Love this machine!  No more frozen tubs to worry about or find.
27e1d531-071f-4cdf-b09e-a1a7201f7c83	5	Very sturdy you could almost use these to hit someone you don't like. This will cut shortening all day no problem.
e3b7788d-1ffe-4f3d-8261-61c1e634cd6e	1	Pretty picture but they look cheap because of the material they are made of.
fba382f6-92e8-4d83-b192-d8bb1d43db97	5	Simple chain, good price.
863f5a5d-b8d4-412c-9f56-9354d3fc4ac3	4	Since they banned plastic bags from our island, we have nothing to line our smaller garbage cans with, nor do I have anything to scoop the kitty litter droppings into. These are perfect for all of that. The only thing I would change is perhaps make them a little thicker. They are fragile so if you want to carry any items with weight, they could easily rip these open. I like the T-top shape for easy carrying and tying into knots when done.
23a30c1d-11cc-40f8-8b4a-d47ce0ae7e25	5	My best friend loved it
ebbb33e4-8c54-4081-ad53-ab2a3fd6ab55	5	I was using a built Neoprene lunch box that needed to be replaced. This one is bigger, the zipper is more rugged i don't feel like it will fall apart and i have noticed that items stay cooler with the same ice pack I was using. Great product for a great price.
2f4659d7-4b98-4cbb-995a-56a6e708a211	5	Awesome!
d7e1e702-6bd4-490a-91ca-521dfb0396b3	5	These are huge ice cubes really nice works well easy to remove cubes fast ship.
53f6695b-061f-4cd9-9f97-8f46ffa2d14f	5	Bought this as a surprise for my daughter.  I introduced her to Dr. Who in the 1980's but she did not become a fan the new BBC America series hit the air.
ff108c8e-4b0c-406c-bc3c-28264913e4bf	1	It broke after a week of wearing it
ad6a5541-71d4-4dc8-81e5-28b4c6d90a60	5	I love these vegetable cutters! They make packing lunch for my kids so much more enjoyable. As an added bonus my kids eat more vegetables because of the fun shapes. I use them to not only, cut the fruit and vegetables but also, for their sandwiches. Lastly, these cutters are great quality, easy to clean and so simple to use!!
2c43e76d-db1c-4056-a311-1f70501dbce3	5	Unlike glass french presses where the coffee or tea gets cold rather quickly, the stainless steel retained all of it's heat for the duration of at least 45 minutes! We're able to really enjoy our coffee without having to reheat it in the microwave by cup #2. Our glass press is tiny so if we wanted more than a cup each or if we had company we had to turn into a coffee making machine- no thanks! This is so much sturdier too, making it perfect for camping- I was always paranoid about breaking the glass press and now we can just throw it in with our supplies and go- somehow wrapping things in bubble wrap to take camping always struck me as kinda silly :-)<br /><br />It's also just plain purdy!<br /><br />I received this at a discount as a blogger, however all opinions expressed are my own.
83b7ba0f-afa5-41a6-9096-357fc1f85821	5	Excellent product
a7fad65e-bd4a-41dc-a726-1f550051b23a	2	Smaller than I expected
34b00498-ff09-4175-a101-95dcd39ad8e7	4	Love this braclet , but clasp needs to be better if it gets bumped it falls off. We have lost one already and i purchased another one and had heavy lobster claw put on. It does run a little small for a big man I purchased a 3rd so we could add links. But that just shows you how much I love this braclet that we would jump through hoops to make it work.
f5dc753f-5ff0-4ea6-8b5d-5a0ff7aea486	5	Prettier in person!
201be5e1-02de-495e-9c63-1af4ded62b08	5	I have had these canisters for almost a year and they are wonderful. They are plastic but are really sturdy and I have had no issues with them! I would definitely recommend.
ee9f9b4b-3a9d-4911-a076-e9a9f56a71c8	5	The kids absolutely love them!!!
12b08cae-da43-4954-84df-9297fb304fdc	5	Very pretty, uniform little Chrysocolla drops. The tiny Lapis beads are great addition.
475ea613-4d38-4597-b6fe-a358c8f12786	5	Perfect
bab3be6e-f3ef-4a7d-846e-a6f59dc0e085	1	Plastic, NOT amber. Refund, please?
371a5173-683e-48a0-b71b-58c7847ea917	2	Leaky dressing container and the salad container leaks, too. I had balsamic everywhere. I'll go back to Mason jars and other containers!
4da8b371-4135-49f2-a0f9-5f91dc900caa	4	I ordered 5 of these, all came on on time as expected. They are very shiny and seem to be good quality. My only complaint is that I thought the pendants and chain were smaller - this is probably my fault for not looking at the specifications. The necklace is pretty - but If you're looking for something a little more understated then this probably won't be the necklace for you. The chain is very thick and the pendant is about the size of a quarter.
9b9213fe-cebe-4eac-a3ac-bd79fcf4bb2e	2	The spout is hard to open up and when I muscle it open fluid just flies everywhere.  See you later BlenderBottle and my $7.
8db565b9-b625-46ca-a04b-fd48f4c1c726	5	Ty is a beautiful ring received it today
f550bb80-a6af-4b36-b2ec-5940bf0055f7	3	they work for what they are but the gems fall out sometime within a day of wearing them. but i lose the gem part all the time when trying to change out them.. they were good for being back ups..
3ab485f1-8c4c-4fe6-9022-50548eddc78e	1	Way too small for the price
d5c17875-a2fe-476a-8b18-b481bb40b569	4	I was skeptical when I ordered, a tungsten ring at this price?  When I got it I was surprised by the quality  and workmanship.  The only reason for 4 stars is completely on me.  The outer edges are a square edged, the inside is a comfort band and I would have liked a bit more of a rounded edge, which may occur over time naturally.
80262769-8bb3-41b5-806c-eda6d5cad6ae	4	I like this salt & pepper grinder. The combination creates less clutter in the kitchen. It's simplistic design goes well with any kitchen design and it's really simple to use. It's wide opening also makes it easy to fill the grinder up. My only concern is that when I first took it out of the box it didn't want to grind at first...? I may have tightened it too much, I'm guessing. Not too sure what happened but it works fine now and it's great! I love having fresh pepper and salt with a simple twist.
4d3dfd9e-1ea7-4136-81c7-0e55f1f6f1fb	4	Wish they had different designs
953dcbaa-2364-44ec-8542-b35d1f49ce4b	5	well made, love the lids.
1de45dc9-2e85-4e7d-aefc-35cbd36c79e3	5	My freezer tends to over freeze alot of dairy products and I always struggle to scoop ice cream, and end up having to be near the hot water tap - placing a spoon back and forth from the ice cream to the hot tap water in order to get a scoop out without breaking my arm lol  The Sumo ice cream scoop allowed me astonishing with ease to scoop out ice cream without any arm breaking strength.<br /><br />I liked the fact that the scoop handle is thick and durable and nothing on this scoop appears to be a cheap quality (its actually a heavy feeling scooper, impressive).  It actually a very impressive scoop that allows you to scoop ice cream without added extra arm strength.  I received this item at a discount in exchange for my review.
118c00df-8b08-4794-8921-15463f361e91	4	There are different styles for the balls. Also, there is a lot of white, blue, and red. Not enough black. Other then that the quality is great and they were nicely organized by 5 and all the jewelry was there
2d4ea92a-5a30-48ca-9c83-dad54bcca288	5	Lovely earrings.
bb9c7649-379d-4c84-aadc-475a5293cea6	5	My husband and I love this bottle.We use it everyday and makes drinking water soooo much more easier now..!!!! The insert can be removed easily to fill it with fruits of your choice. Easy to clean too. The only thing that I thought would make this a better product is the presence of a handle to hold the bottle. Apart from that, I think this is the best you get out there for the price.
812a49d1-1503-4292-84a7-bce09f387969	5	Holds temperature very well but too skinny a size to be held firmly in a car's cup holder.
56629e68-c383-4991-ab5e-f50a02c54985	5	There are great! So cute! I love them!
737159fe-af6a-4b1e-bd14-7ffc9a23fe2f	5	Great quality! Fits great on a Pandora bracelet!
06defb3f-eaea-43a2-b7c1-73d88497d394	3	Works good, but handles come off easily  and can get lost.
8e9ae965-0378-454f-a80b-94a9c58434aa	1	This peeler was no different from those we already had for our regular kitchen needs. And, it isn't as nice as others we have.
5159ad9c-111d-4244-afe7-34f94235e75c	5	Wonderful addition to any kitchen. Bought a set for me and a set for a gift. The are a nice set and more sturdy then I expected and since they nest they take up very little room. The ability to pour makes for a less messy process while cooking. Love them and will be ordering more since all my friends think they are great. And the price is outstanding.
7dd93199-4b31-4b7c-aea5-4c8cc18b9a9c	5	Very cute
6979a062-06f4-42ec-b2f1-eba7ca41eeb4	2	Very cool but a pain to get all the cubes out
cf9515cc-9c1c-4ac8-93b0-2a250bdd64ce	1	Dreadful Machine. Would not recommend.
0eb7f81f-33fe-4c58-ba02-0641dc8a224e	5	When you just need to keep it macho , tough , simple , rugged . Perfect . Thanks .
e8a71495-e12f-45b9-852f-6e5db9738b16	5	Cute earrings. I had a little trouble putting them in but I think its because I just recently gauged my ears to size 0 and they weren't completely healed when I put these in.
66f5a06c-dda5-48be-a885-1d36f9810a04	5	This product performs as advertised, is easily mounted/unmounted and does a great job sharpening all sorts of blades.
926ead60-c6ba-4a9d-9954-8f907973934c	5	Beautiful chain, love the length about a 20&#34;, stunning styling.
19fcbf03-dd2f-4765-a9ae-69b8d5a26c18	5	Ring is true to size, well made, and chunky for people with big hands.<br /><br />The only negative that I could think of is that they don't offer half sizes.
a36095fa-6c76-4805-9686-87fd24015cf9	5	I wore this ring over the week-end and I had all my friends ( who know I have been married for 31 years) ask me if I got engaged. I love the way it looks on my hand and it isn't heavy on my finger, even as big as it is. It doesn't feel or look like a fake diamond. This feels very natural on my finger. I would buy this for my fiance if I was a guy and was getting engaged and as a woman I would love to get this for an engagement ring. I will recommend this seller to anyone I know that is getting engaged and is on a budget.<br />I received this for a discount for my honest and unbiased review
4ffa4495-4537-4a24-89f5-119e8089e110	1	Cheap
c1e47ebd-68d9-455e-8399-14303ad9baa0	5	Amazing
67b1abe4-94c1-4bd3-a54c-c2daa4fc69b8	5	Exactly what I was looking for. Gorgeous quality, good price. The bar doesn't turn that weird brown color like the stainless steel does. I absolutly love this belly ring.
b78ba370-dbc4-4cf1-bb86-82a0565e890b	4	Just like the silverware, I loved the colors of these. The ONLY con was these specifically were on the smaller side, but it ended up working in my advantage.
710af073-dda5-46d7-af7a-cf989916fb49	4	Nice artwork
463c58fc-70da-469c-85c0-0e3ab7fe5c75	4	Great! Have been using it for a month!
8d180f7a-6afb-4d29-8b30-e0db86fe9abb	5	Perfect size for saving oil for frying. I keep one for savory and another for sweet foods.  Easy to clean between uses, too.
613c00ca-6923-42b8-ad0e-d25d084e749f	5	Love this! It's small, but I don't know why people complain about small beads because it just means more will fit on later...<br />I bought two; one for each side.
cc93aeef-5039-4e2f-ab6f-cbe40b9ee659	5	Great backpack for price. Shopkins are real fun in my house so my daughter loves this.
bfc43db3-53be-42eb-82cd-182f84d41bf5	5	Football touchdown celebration shot glasses do I need to say more
0d27de38-b45d-4348-b996-d0c61ed42381	5	Great looking strong feeling pan.... have not used yet. Heavy duty feel to it. Great value.
ecd51f89-4f99-424f-bebe-bec79ec28c73	5	These earrings from Glimmering are stunning! I was so happy to get two pairs in this set, it comes with a silver pair and a gold pair which is perfect for being able to match them to different clothing. I am usually sensitive to earrings, but these have not caused any issues for me at all. The backs are of great quality and are easy to attach. I was worried that these would feel heavy in my ears due to the size of the stones, but they are so lightweight I forgot I was wearing earrings at all.  Included in this set is a very nice royal blue velvet drawstring pouch that easily fits into a jewelry box.  It also comes with a certificate of authenticity to show that these earrings are made with genuine Swarovski Crystals.  I am incredibly pleased with the quality and beauty of these earrings!  They would make a great gift for any occasion!
cc367014-35f1-4358-becb-e8ca7957cb23	4	slightly smaller than standard size, they wobble around in my muffin pan. Kind of hard to clean and I had to soak them for 3 days to get the grease and meatloaf smell out of them. I will not use them for meatloaf again, but they make a very nice clean muffin.
09b8bcea-6d0c-4709-bc67-8fc78087d646	5	GOOD DEAL
232ac5ca-5b6b-4bb3-b63e-854b9f44e4bd	5	I got this necklace in today and it's beyond beautiful. The rose gold color is so pretty. I also love the pearl  it complements the style of the necklace. The mini crystal design in the middle adds detail to the necklace. I'm happy with this product.
06745f5c-d06f-41e6-bbd9-83caccc3be1a	1	These are HUGE!! The description and photos make them out to look smaller and dainty. But they are not. And I was missing some pieces in my order. Very low quality, I do not recommend.
874f17fa-eca0-4ab8-bbee-a49c70145646	5	These are super! the tension spring or whatever that makes them work is perfect--not too tight, not loose. Their appearance is subtle, just the dark circle but it adds panache! Now if they could put a couple of beads on it (and adjust the tension for the weight) I'd buy more of them. Hey, maybe a lt-wt bead or so could be threaded on? They could be customized then to whatever outfit one is wearing! They feel 'sturdy' enough to take a small additional weight.  Off to the bead shop I go !
adc59d80-303c-46d7-aba6-b104f4a4f934	5	This grinder is sleek and easy to use. It's separate compartments allow for storage, herb grinding and portability. There's a small scraper included to remove loose residue from the screen and clean the device. This grinder is durable, but it's lightweight and not super heavy like a lot of other grinders on the market. It's simple to use and offers options. I received this grinder in return for my unbiased opinion.
1ea479ee-ca57-4941-b9b7-f60fd0e6430f	5	Wife loves them
6af71cf1-953a-4877-9cb2-b2719531c977	1	too exp[enive
f1d03854-3502-4c9f-ba4e-762a61f3b180	1	I am very disappointed in this product the first set I received were scratched and two were cracked. I returned them and received a new set. Now I've had them for a couple of weeks and the first time I hand washed them two of them filled up with water that I couldn't get out of the glass. I threw them away and now one other one fills up with what ever you put in them....so buyer beware.
e36a5f9e-2f9b-4564-9827-b3d9f55453ce	5	Exactly as described - and precisely what I was looking for !  Great everyday necklace, delicate yet I haven't taken it off in days - chain does not snag my hair like most do.  Lightweight yet seems quality - a terrific value !  Prompt delivery.
25b033ca-7f99-406a-9cfe-25746c56fc6f	5	Same quality as the original factory one
bbb39e5f-0f30-42be-b028-9c84733f546e	5	I bought these for my boys. They love them. The are big and sturdy. The only down side is they have to be hand washed because the mask is glitter. But it's not a deal breaker.
c82e02dc-bd25-4059-8d9f-876c9724107e	5	excellent pieces.  rather narrow red wine rim though.
1b656987-a7f8-4453-ba3b-f7caa90321ca	5	love this
be83b9bc-02f6-419d-9efd-47ce1671a32e	5	Excellent quality.  Love all Paula Deen cookware.
a5d20722-a98a-4031-9612-01160649054d	4	I would have gave it 5 stars if it came in a 8 1/4. I bought size 8 and it does fit pretty well. Just a 8 1/4 would have been perfect. Looks really nice and is light weight.
b4417be2-2e7d-4de6-9dcf-443d6fe34b27	5	Great
027db866-fc96-4aed-bc33-1dcf88cf6b6f	5	Thsee gauges are extremely high quality and definitely  worth the price .
ee68ec35-412b-4722-bd16-74370a289985	5	Love it, good quality and fast delivery
b193216a-7af2-4937-b796-8417b6182c52	5	Fantastic and my candles now burn down to the end with no spill over of wax on the candlesticks.  Fabulous idea and I couldn't live without them,
6681efd3-8424-4b99-b1b6-3c5e9faf70c4	5	Shiny and very pretty , love it
27d2d9c9-78aa-4f3d-bc4b-5dd363607f12	3	a little smaller chain, than I thought, and seemed a little cheap
4ff8461a-83d2-416e-869e-834c8606f1bb	2	I thought it would have been smaller.
9bed45ef-f7b2-4b6a-b502-6fcd6b116a55	5	This product far exceeded my expectations... Quality necklaces constructed of the finest beads and design. I loved them so much, I had to order more. Great value! Mahalo!
0b32a899-b61e-4b47-95da-315a156a0a3e	5	i love this tea
50a50ecf-8e50-44b9-baca-64287ae79277	5	Works great!
a77f272b-ae66-449d-a135-37ca56ee3e24	5	I like it! Goes well with my plain band. Looks nice with a lot of sparkle.
dda7992b-5ad2-4238-bf52-d8b2fec36057	5	Absolutely perfect.
c07b056f-fab0-4ba7-a2aa-d05bf861a8ff	3	Pros-<br />good size for meal-sized portions<br />Inexpensive<br />Lids fit well<br /><br />Cons-<br />only slightly more sturdy than disposable take-out containers<br />One of the containers was broken when delivered
caea3a80-8937-47a8-b16f-20aee31deeb5	3	chain is to short is my only problem. Pendant is nice.
7c0a527d-ece2-4681-9afe-140f1e9c0ed3	5	Perfect
d582c666-e9d6-41b0-93e9-dbaa2b816759	3	Too large to fit on my ears.
72132676-ad55-4901-b102-b30fa50b1592	4	Great for my Jewelry, customers love them!
b922160c-7331-4433-9068-54e54f375821	4	Overall quality it's a very good travel press. The plunger is an inch too short so there is a good amount of coffee to be left at the bottom that you cannot get to.
c0312efa-995d-4232-85ca-1f1b170272b3	4	not fresh water pearls.  These are shell beads, but they are great.
34d6f900-6261-470e-9fcf-a353157c8dac	5	These are beautiful and perfect for a teenager or young woman.
433a695c-838c-45bb-b398-82d0c3c866bc	5	Love this pot and should have bought it months ago!
beea6ce0-fbcf-4d6a-8fd3-2a2d8988e75d	5	Seems to be working well
f77c24b9-a880-45e4-be10-10c57bf6dacc	1	Very cheap, not what I expected at all. Very unsatisfactory .
421e76ce-595a-4ba0-9c4d-d2b420fc4486	5	I've started using this for woodcarving and while there have been no major slip-ups, it has protected me well so far from some potential nicks and scratches. Comfortable fit and flexible material
ad6b33cc-d083-4a79-9a38-36747172bf8b	5	Good ring for the money
f001fb8c-96a9-49f5-84a0-beb2682a18ba	1	This product is terrible.  I feel like the reviews I read prior to purchase, which were all positive, must be paid endorsements. I don't know how to explain it.  Please avoid this cheaply made can opener.
d4c8cd0a-9fe3-491e-a245-4af8aeeafbc8	5	This nose ring is incredibly comfortable. I wear it for work and no one can even tell its in.
c9456ff9-61f5-4739-9b46-37d8a8ec6f49	2	Got it as a birthday gift. It does make good popcorn, but they are some draw backs.<br /><br />The first time I used it I had to clean up a big mess as the popcorn would bounce out of the bowl and it is too hot to put your hands up to stop the popcorn from bouncing out of the bowl. Finally had to hold a large frying pan over the bowl so that half of the kernals did not end up on the floor.<br /><br />Way too much unpoped kernals (20-30%) end up in the bowl or on the floor.
35fcda98-9deb-47ae-bec7-9dbbc753d310	5	Beautiful
57982772-2029-48dc-9da2-cb595024b77e	4	Nice and husband was pleasantly surprised.<br />Love the built in shot glass hope it works when used.
63511115-001f-44c3-a3ee-1191ce59e20c	5	Bought this for my husband and he loved it. This was the second purchase from this seller. I had bad luck with the first but overall the bracelets do have a nice appearance to them. If they changed the material they used to hold them together it may make the bracelets more sturdy other than that they're nice bracelets.
f472e28b-0c17-42c6-aad1-8f7e70d7b073	5	excellent
95e9d4a9-e598-4d13-8819-a6cab4cf9772	1	Quality is not good, i wish they were bit more thick
19f78658-0540-4bab-89f9-a22dcb27c023	5	I needed an inexpensive 5 gallon pot to make demi glace.  The recipe uses 10 pounds beef bones, 10 quarts of water, and 1-2 pounds veggies.  Fit perfectly.
b523452f-5974-44c0-ad1a-a052b011e34d	5	I absolutely love these.  I love princess cut and white gold.  Nice quality.  Perfect size. The Swarovski crystals shine like a real diamond.  My sister actually thought they were real.
a0814b13-654b-4735-805f-0db842c6414b	5	The gemstone is nice and looks elegant. The included chain is of good quality(unlike with some gemstone necklaces where the included neck-chain feels cheap and easily breaks.  It's good that the hook is easy to unhinge. Overall the design goes well with a casual type attire or something a little more upscale(which makes it versatile). And of course this would me a great gift for a loved one.
dbf19161-12fb-4cfd-a3c6-3a999f23485f	5	First off the pictures do this ring no justice whatsoever. This thing is stunning. I've gotten so many compliments on it to. Quality is exceptional. The comfort fit is perfect. The carbon fiber inlay makes it so different and stand out but it's not flashy. It keeps a perfect shine, if you get something on just wipe it off and boom back to looking brand new. King will you knocked  it out of the park for me. If you are even considering this ring and you think it looks good in the pictures do yourself a favor and hold it for yourself and you won't be disappointed.
414af967-9c18-4e1c-a6ca-f6404c6e1e75	5	A GREAT pan for jam...
75dd45f4-cd91-45f2-acf6-1c24764c4e6f	5	I got this for my camper so I could bring easily set the napkins outside when we ate at the picnic table.  Love that the arm holds the napkins down and is attached to the base so it doesn't fall off during transportation.
21f5ff9a-726c-4e74-b6c7-8b747bac575c	5	Very impressive. 33mm long; 13mm high.
ff4a01b6-242e-4775-b31a-3f4f5ca27898	5	very happy.
12c03c0a-43b7-48d8-909a-467254e2e635	5	Beautiful
a0af171e-5a6d-4e8a-a8ff-b50419c428bf	2	it was supposed to weigh in grams
9026e8df-fc2d-437b-b1b1-225eeeaac5e4	5	Before I even received this product I received an email from Jane Carney, who I'm assuming is the CEO of JNC  products. I was excited to receive the skillet skrunchie, as I'm tried a myriad of different brushes which have all been mediocre and painstaking to utilize on my cast iron.  In my first use of this product I was just shaking my head and laughing at how easy this was to utilize, but JNC products and Jane without a doubt already made me a big fan just from being proactive and reaching out to me.  Terrific product from nice people
7def10ce-101d-4117-bfd2-44aeb80bb73a	5	WORKS GREAT SHIPPED FAST
adcc1f23-9130-4e28-97dd-95c06b03f138	2	Was kinked in box, sharp edges, short, very thin.
42f1a61b-2703-498f-8afc-43aac659554c	2	Super cute but the door broke off the first time I used it,  the screws busted the wood.
7eb48d51-e780-4f7e-a429-ceb397672262	5	So far so good.  I have had this for a month and works fine.  It is a little bit big and bulky, but looks nice and is efficient.
73399229-02b3-4017-a0bd-43577188acb0	5	This is outstanding and am judging all others by it.  Man made or not it looks like a real opal, lots of fire, great size, arrived very fast, looks super on the bracelet.  Am very pleased, would order again from them for sure.  Appreciate their honesty.
13998d8e-7f81-4faa-b722-5f2560275d84	4	Nice, but rather small.
c653e9e2-d746-40ab-add5-3842a68d18c7	4	Nice quality, comfortable earrings.
6650b472-0f70-4049-b582-d4fd94f1e84c	5	Work great!!! Feel good about helping save the environment when I shop!!
43581635-b6d6-4bcf-a883-646db6a241ce	4	Great look and feel. Fits a bit snug. Overall good buy.
65fb3482-ba65-487c-9b0f-6cf41869257a	5	Love love love product. Customer service A+++. They are kind responsive and put their customers first. The ring changes color with your mood. Beautiful colors bold and vibrant. Ring doesnt look cheap or fake. Has a masculine look and feel. That's what we wanted.
7997635d-7c2d-47f6-a8e1-477deaf34deb	5	Awesome! Came real quick! I also got a mityvac MV8000 brake bleeder kit to use this seal manually and it works great!
26dd3f25-668d-4ccc-b2ad-2b63e8d4a902	5	Lovely.  The colors are vivid and gorgeous.  Very nice setting.
0a3b69ba-0041-4467-8eb7-4603e4e41c4c	1	I sent this ring back because it looked incredibly fake, and nothing like the picture.
6f2f2af0-0c96-44d6-9e04-c82436a14dcb	3	Very pretty but does not shimmer as much as I would like
f0204266-2b55-428b-80ca-2d01d6ad7f82	4	This is a nice set I sent it back because it was broken
f39c382f-e9c3-4ed1-822a-1c3b41d9a1c1	4	Excellent product, might need super glue, only one of the earrings had a bad glued magnet, other than that, they're wearable.. Might start hurting ears after a few hours but other than that, it's a good product, shiny too.
fb716b0a-344b-48f5-90f4-92db51c00dde	5	Very pretty and sparkly! Lightweight. Would recommend to others!!
21f8760b-a8dc-42c2-af8e-df110e0b53b4	5	Works as advertised. Not as noisy as others have rated
