dbd8ada8-2755-4867-8dc2-8046a235c46a	5	I just received this today and I did use it on one of my Lodge pans that was clean but had a few carbon pieces that had become part of the pan over the years. It very easily knocked those pieces off. I've been wanting some of this (or one of these) for a while but I find it easy enough to take care of cast iron without anything special. Depending on what you do with your pans though, sometimes nothing works as well as a specialized piece designed for that very purpose. Let me say though, I have never used one of these before nor have I ever seen or handled them anywhere else so I cannot say how this compares to the other pieces of chainmail on the market. So that being said, this is heavy duty, well put together and a good grade of stainless and as I said, it works... And it did something that I was going to have to use something like a chisel or perhaps a strong flat head screwdriver for (although I didn't want to take the chance of gouging the pan surface). There is merit to &#34;the right tool for the right job&#34;. I got this at a promotional price in exchange for an honest review (to be fair, they never said they expected a review of any kind so maybe &#34;in exchange&#34; is the wrong term but that's implied). Honestly, I do not think I would have purchased this otherwise even though I said I have wanted one, for a few reasons, one is my cast iron has been meticulously cared for and has a great no stick surface so clean up is a snap, and another is I don't really use the pans for let's say a scrambled egg and cheese casserole or something that has the potential to be that messy... That is where I could see something like this coming into its own and were that the case, I would be all over something such as this. And that's why the 4 stars rather than 5. For me, this is a very specialized utensil, and as of yet I don't really see any other use for it. If this hits the mark for you, then yes, 5 stars for the build and materials and the company. If I figure outanother use for this, I'll let you know. ***************** I just changed this from 4 to 5 stars, this thing is great for cleaning grill grates and also the grill ridges in a stove top griddle, as long as it's not coated with something like Teflon. Now this has multiple uses for me and that's the fifth star!
ef884d81-0309-491e-bb76-fbf13173fdfd	5	balloons. they blow up. they dont defalte for a whil.e
bd8f77d8-af0d-4928-9f91-c155044a48cc	5	This is a great tool for fun veggies! I just received mine today, and already convinced my &#34;ewww...vegetables!&#34; kid to join me in zucchini and eggs for breakfast...and she LOVED them. Can't wait to try out other veggies. VERY easy clean-up, and small enough to drop in a drawer. I can foresee a very busy future for my Zoodle!
4d736ae6-5950-4241-9d70-d7acd2d0bd09	5	Easy to use & it stores nicely!
baa90425-1179-4c11-aad7-bbe646fa2556	1	Arrived broken!
0d3d2799-aaf1-4c31-9533-ee16ec4c3fb3	5	My 5 year old granddaughter liked these sparkly earrings and was impressed with the pretty silver box they came in.
714b4282-7773-416f-9031-50784580dc45	5	I use these to make scented wax melts, they work like a charm.  Received sooner than expected too!!
dcaab57e-2ae1-4662-96f3-40629b0ec8e5	5	Love my charms
77398786-8b44-4f8e-a35e-b87071fe6e3c	5	Can't wait to wear these on the first day of school. The kiddos always get a kick out of my pencil earrings, im sure they'll love these too. Perfect size- they look just like the picture.
cd3b254e-1398-4001-9642-eba75d67dfad	5	It's a pitcher - it's solid and doesn't leak - no complaints!
7026f0cc-8370-4abf-a2d8-1f59244f0700	5	Simply stunning! Being from South Louisiana, we attend a lot of formal Mardi Gras balls, Twelfth Night parties, Festival balls, etc.  This is the perfect piece of jewelry to dress up a simple formal or semi-formal gown. The necklace incorporates lots of colors and could really be paired with a multitude of things. I like big, chunky, glamorous jewelry, and this is definitely a stunner! I have a lot of my great grandmother's antique jewelry and this reminds me of something from the 1940's. The colors of the necklace remind me of the beaches of Cancun and the beautiful shades of blue waters and the yellow sunshine. It comes packaged in a red velvet drawstring bag. Mine came in with a stone missing, I assume from shipping, but I am working on getting it exchanged as I type. This is definitely not a cheap, lightweight piece! It is so much more than I expected and I was pleasantly surprised! I do not think you will be disappointed at all with this piece, especially for the price! I received this product at a discount in exchange for my honest and unbiased review.
e8f86669-aa81-4ecc-9711-6f1d7eb6c07f	4	My husband is a bartender and does private events in addition to his job at the bar. I think of the &#34;small things&#34;...like keeping the dust out of the bottles with the pourers. He got the tyre of pourer spouts with the flaps for his bar, but the plastic black ones (w/o flaps) for home. These fit perfectly. Great price, serve their purpose well.
36bb9b53-cc30-44d4-8408-23c19b9d6564	5	Bought this for a friend who didn't know how to eat with chopsticks. And she loves it! Great for training!
70128d47-b744-4421-96ff-a52d3b0d52cf	5	Gorges
19d3c205-8dfb-473d-ad21-30514e05e2f5	4	It was as described. Pretty stones. I did not like how it poked me but overall it was as described.
bf4f3700-b6e3-4000-a88d-acf081884641	5	Was exactly as pictured and I recieved it early.
1c6417db-3cda-4a02-bb43-71104c2f5f7a	5	Very pretty.  Like wearing hoops.
b0e6bb50-a31e-44e5-a68d-caaeec6470ad	5	This is a great product. Very happy I bought it. I use it for making lemon zest all the time.
87be9f94-ac75-41d3-bfd1-9c95a2bd65f5	5	Beautiful rings!  They fit and wear comfortably and engraving is clear.  Seller is great too, very communicative and helpful!  The only suggestion I have would be to try to center the engraving more in the middle of the band widths and a bit further away from the tungsten labeling on the inside of the rings.  For the price of the rings and engraving for both this is a great deal!
280256b4-49cd-4f87-a3ca-aa6eea48376e	5	Very pretty and elegant! The crystals are darker than they appear in the photo, and actually look nicer than I expected. I have worn this necklace to work and received several compliments... it looks like you spent more $ than you did :)
2d653c2a-7b5c-4789-82ac-df4e0951131f	1	Were worn less than a week when stone and setting broke off and were lost.
01a0027e-f261-4402-8802-c69ec62eae4c	5	Received on time and as described. Will use again.
a71591fc-91c4-47c0-ad0a-dd33c244738e	4	Very good
033c543c-da1e-4b3c-a11b-261aef50d201	5	it works great, it holds a pint of cream and stays fresh for a while in the fridge if you don't use it all at once.
17b8efe6-e0b2-4e49-a5fe-24bc8568d742	5	Love it got one in silver for the summer and one in gold for the winter I'm thinking about getting one for my daughter and granddaughter..update it has been 6 months now color has changed
edea43cb-e1b7-453b-9e9b-e0efd1592231	3	made flimsy. my hand one with the ring came broken
64a5234d-f9ac-4baa-85d4-22680004effd	3	Thermomenter is great to check my wine fridge, but it can't hang on the wooden racks, so I just stand it up.
6f406526-b139-426e-bd70-be38de9736f9	5	The best lemon squeezer I've ever used! Large enough to fit those monster-sized lemons, strong steel to give them a good squeeze, and small enough holes to not let those darn seeds through. I like the comfort of the handles too. Excellent product.
064d6b5e-68da-4a34-9ba8-f521d61ac27f	5	I bought this because the ring I ordered for my wedding was not going to be delivered in time for my wedding.  I considered cancelling my original one, which cost over $300 and keeping this $20 ring.  I was amazed by the weight, quality and comfort fit of this ring.  This is a solid piece of jewelry and manly looking.  I work a lot with my hands and although I only wore this ring for a few weeks, it was still in perfect condition when the other one arrived.  Very quick shipping also.  Couldn't have been more satisfied.  I told my wife I would wear this ring every year on my anniversary since this is the ring I wore on our wedding day.
45e740ca-473d-47ae-84e1-badd8b3f74b3	5	Perfection. The casting & finish quality are absolutely top notch, handle very comfortable and the bottom edge curvature makes cleaning easier.
d97b6acb-c430-46ca-9751-4a1752af34a7	1	We couldn't even use these, I threw them away. The ice would break into tiny shards rather than pop out like it's supposed to.
3585c0df-540f-4d8c-bb5a-59ee19480cda	5	Matches Bling's Lapis ring nicely. Love the color of the stone, it's a nice deep blue and the silver is nice quality. The earrings aren't too heavy, and I like that the scroll work covers it partially. Seems like a nice secure earring. I'm wearing them now and they are very comfortable.
b8599cbe-1ec2-4884-8584-7418e848c255	5	Fits my cutting boards behind my kitchen sink.  My sink is on a corner, so it fills the space well.  Good use of storage for a small space there.
dd623e94-9422-460f-8c20-190d0d5432f4	5	Ii love this set...I heat milk for my coffee in the microwave and just pour it into the metal carafe.  The other sizes are just as useful.  I will surely give it as presents to lucky folks.
5197ffce-4b62-43a6-907c-3d7e3515b1d6	5	Some real thought went into these holders.  The overall length is 3 1/8 inches and the central spike is 1 1/4 inches.  The central spike extends beyond the screw.  Inserting them is simplicity itself.  Press the central spike into the cob, and then screw it in.  Holds the corn firmly until you're finished eating.  Then simply unscrew and remove.  Note that these are designed to work with corn that has been cut on both ends.  Longevitity is the only question, but these holders look and feel plenty sturdy.  Highly recommended.<br />(10/31/2017)  Here I am again. After two years of chomping these holders are still going strong with no issues whatsoever. I only use four as I gave the other four to a friend shortly after purchase.  As I said before, “Best I've Ever Used !!”
ac66c1cf-e87f-47ab-a391-26acb7797d58	5	My son was so excited when I gave this to him.  He takes it to every band practice.
e0e0053b-f9f3-4f7d-9513-d3e1625ceaf0	5	Perfect for a silver charm
b007e2a8-cd1f-4ed2-b912-1bd1153d4dd1	5	it is one of the few that don't run up to my elbow or falls off I have very small wrist.
9a5c6344-e6a6-486a-ae0d-134ed7de3e1d	5	The patterns are really nice. Works really well. Would but again.
3df801cb-2325-4e31-bc41-ee71ae851664	5	Perfect knives & great storage block.
8d9d81bf-1be2-4226-a5bc-0af09506df22	4	Bought these as a gift for my boyfriend. He likes  them. So that's why 4 stars. would be 5 but the jewel seems a little loose, it hasn't fallen out YET, but we expect it because it seems cheaply made
2cd0cb45-48b7-4742-aeea-df2f991cac53	4	I love it! The fries made with it are really good but not greasy. The only thing I don't like about this product is that it is a little bit noisy.
d9c1203c-f961-438f-9e59-ac61df27e038	5	Perfect replacement for an old cutting board.
43bf23a7-6a98-4a05-b49e-b25e84c46935	3	The prompts set in between stones are huge take away the stones a bit.  I will keep it but will not be my favorite.
8adce774-d906-4774-a207-82fa7258e6e7	5	They are very nice.
df28a8ea-508b-4a22-aad0-51c6b986b703	3	Look nice , a little to small  but cute.
0f7a8aca-c7d5-4139-8ecd-5d8501d61088	5	love it and my superman fans gonna love it, good business arrived early .
c9dc0726-b779-44d0-a4f4-7e83baa3cca4	2	I really like it but because im sensitive to certain metals i got an allergic reaction to it.
f72a5f00-b9fd-4f8d-9092-2dfdc6d4485f	5	I am very impressed with how well this bracelet is made and I love how it looks around my wrist. It was made to perfectly compliment a man or women combining brown leather with silver gold and brown beads. It is adjustable with a knot that can be tightened or loosened and will fit wrist 7 to 9 inches. It arrived in a really nice black box that would make it a great gift idea. I received this product discounted in exchange for a honest and unbiased review.
df7e80d4-0708-4d7c-a09d-684b46478dcc	3	The shaker works fine.  I would like it much better if it had a cap/lid for storing without the fear of ants or moisture penetration.  The stencils are nice and work as advertised.  You can also purchase various other latte art stencils to round out your collection.
bc9ecd60-708d-4452-8198-1214edf344c4	4	Works great and does 10 eggs! Only downfall is some of the eggs ooze while cooking so cleanup is a bit more than I'd like.
d9f56461-5547-4ba8-8ba4-a4fdf81de20b	5	This wasn't the most expensive of necklaces, but one of the reviews that had a video sold me.  I'm glad that I bought it.  It's really adorable and doesn't look cheap or tacky.
71d871c8-2a59-42de-96f5-3423ee5d4784	4	you have to play with the clasp a bit but once its on its pretty good
78a62ae0-7c26-4284-81fb-30a716dd2411	4	I honestly wasn't expecting it to be so nice!!! I love it. It was nicely presented and packed. Love love love it
f638499c-6670-496e-a0f6-3e8ad1944343	5	Love, Love, Love this ring.  It's beautiful!
00552178-6074-4f0d-8351-6cb508a9c208	1	I used it once and then it was full of fog, which I can't get rid of.
233528b9-514c-4ff9-91f0-3f2517ffac67	5	Love this ring! It's so pretty! Wish they had 1/2 sizes tho!
3dfab41d-99be-4109-8721-5a3343cd930d	1	This is b less than one star..has no taste I could have got the same taste from a toothpick. .don't buy wasted my money
d8d4ae14-d838-4395-a039-fd2a3b1b5e28	4	This brewer provides many choices as far as cup sizes are concerned. That's a real plus for the selecting the tiny to the large. It also has the carafe that comes in handy when several people are drinking the same flavor. One drawback is that choices of flavors are restricted to cups with the Kuerig  logo. But we have found satisfactory flavored creamers that satisfy different preferences.<br />The reminder to change the filter is a good idea since maintenance is hard for me to keep track of.<br />The choice to brew tea and hot chocolate will probably be used as the weather turns cold and hot beverages are a real necessity.<br />The bottom line is that I really like this model much better than the older one that was used for several years.
0e75b933-ded8-4164-865a-4983b7ba0cc4	4	Absolutely love this product! It slice/cuts very easily. clean up is simple and easy to wash and store.
81ea7456-0733-4f91-b401-2e9e46c19a3d	5	Love these earrings. They beautiful!
c59903d2-a6a1-4b07-ad6b-ba3af90b9f4f	2	color on beads washed off after 3 weeks
02845cd0-2518-4b78-820b-106add23787d	1	I'd give it a negitive if I could.  It buzzes when its plugged in and it only has one setting even though it show's varitable settings.  Its Extreamly hot.... and thats it.  Not worth buying.
00645388-2228-452f-9b5c-7d1a0df1e9d1	5	Remember the 1980’s?  Remember the black plastic lace looking like chokers?  I sure do and I loved them then, I’m glad to see them back now.<br /><br />These come in a set of two, black, which goes with everything and fits right over your head onto your neck.<br /><br />I don’t remember these being punk, I do remember as I said earlier than I loved them back then and do now, and it’s an easy addition to any outfit.<br /><br />I received this item at no cost in exchange for my honest opinion
47e073a8-8bcd-4b50-9d9f-dc3ddd150568	2	It shouldn't be considered jewelry as it has no way of adding it to jewelry. Luckily my boyfriend is a welder and was able to attach it to metal piece so I could add it like a charm
947989d2-3588-4e7c-bb8c-b163cc8d5386	5	It's a very nice bracelet. I've received many compliments when I have wore the bracelet.
ffa40a7d-e690-4369-a98a-f996a465d134	3	I bought these quite a while ago and it took about 3 weeks I understand they came from China but also when I got them the cufflinks were oblong shaped and the bat logo was distorted as you can see from the pic
5371f5cb-856d-4a33-a361-cf542fdf8890	3	it has a strudy blade. would rather have a full handle as fingers thru opening, get pintched as you ad pressure. like cutting  thru ribs rolling forward not the bone.
ebf5111b-fb31-4d62-b42c-b2eaa15a86b1	5	I've had the Spiralizer about a month and have used it many times with different vegetables.  Excellent zucchini or yellow squash pasta, but I think my favorite is what I call onion &#34;nests&#34;.  So much easier and healthier than regular onion rings.  Same with potato nests, or a mixture of potato and onion.  Yum!  Cleanup is also very easy.  So much better than a hand-held model.
40902631-7afd-4a9d-aea0-db4f3f1cbb9c	2	They are a little cheap looking.  Not too bad.
8f4b3c22-5bc8-475b-a428-b167f7995800	3	irritated my skin really bad, I had to take them out :(
1a291ad0-c8e2-4a87-b6ad-88e49e500685	5	exactly as advertized makes delicous zucchini noodles when you don't want all the carbs of pasta.  The little cleaner brush that accompanies it is a life saver.  Very easy to use to clean the small crevices where the blades might collect zucchini pieces
d64d7daf-a942-482c-80b1-9d97e0665d8e	5	Bought this for our &#34;Pirate Room&#34;.  Very pleased with the quality and design.
c2f59659-9fd3-43b4-95ed-c09d19b788dc	5	Nice! I didn't even know stuff like this exist until I got this slicer as a gift. It works great.
e9791924-15c3-4197-8c38-6281c4a864ec	5	Very well crafted
7d6206f8-742d-4c01-9c70-2192d3453089	5	Quality for much less than i paid other places for sterling silver. I'm a happy customer!
b3f807c6-0116-4361-850d-f02b6b840274	5	My husband and I use these corn holders all the time, especially for summer cookouts. They have a nice grip and work very well. I would recommend them.
881b11fc-641b-42f0-9973-68438b222fe4	5	I just received my bento box & I am very happy! ^_^ The design is as pictured & it is a lot bigger than I thought it would be! It also has a really great seal so top & bottom fit perfectly. I only wish they made a matching bag to carry it with. :P
a73f6147-5013-4fb8-ab0b-caefa2ce5284	3	Very colorful! Went well w/ the rest of the Decor for My son's Surfer/beach themed High school grad party. However they were a bit &#34;flimsy&#34; I thgt it would have been a more firm cardboar.  When I tried to hang them(little hole punch on each end) it sagged in the middle. So instead I doublesided tape them to the walls etc for deco. But other than that looked great!
d4dab584-bc5d-4f21-8fc7-1249388c31c1	5	This is a great value. Bonus: made in the USA so no worries that there might be lead or heavy metals hiding in the manufacture of this product.
3254142e-9931-488e-95a4-27e4f784bbbf	3	This is a beautiful ring. I wear it everyday! Love the rose gold! I've washed my hands a few times with it on and the color hasn't faded (as of yet) and it doesn't make my had green. However, the prongs aren't really evenly spaced out, which bothers me a little. It's not really noticeable unless you really look at it.<br /><br />UPDATE: It's been a couple weeks now and I've noticed that some of the color has worn off. At least around the band, it's turned like regular gold instead of rose gold. The setting, where the diamond sits is still rose gold so the ring looks two-toned now...
1d92debc-ce16-46dd-9c1b-e8dbb354ecc2	1	This product is a waste of money.  The stopper pops off when it has liquid in it.  And sincs its not attached, it got lost after it popped out .  Horrible!  Save your money.
fd296019-e728-458e-bdf2-c8b3eabf7c93	5	Good quality plastic. And come on. It's a dinosaur pasta spoon.
712529d5-fca5-49a4-b1fa-824f6c2ff099	5	I like this butter dish. It is a little narrow, but works fine.
7941512a-79e7-4a39-a360-0c24d0cadab1	5	Sparkly and shiny.  I like the size and they feel strong-good posts.
4527a9ef-3b6c-45dc-956f-10dad7c952b2	5	fairly good
5f74113f-aaa3-43ab-97b6-d34e56bc14f2	5	If you're wondering from the slightly ambiguous wording in the item description (you know how some sellers would consider the tunnel one piece and the o-ring as another = 2 pcs) -- you DO get two tunnels and two rings of each gauge.<br /><br />The 14 gauges aren't &#34;tunnels&#34; in that they're so small there is no &#34;tube&#34; through them- they are solid, but they do match the style of the rest of the tunnels with the flared fronts and ridged back for holding your o-ring..  getting that TINY o-ring on is tough because it's so small so you might need help (I did).  Also, the 14gs were slightly larger than a standard 14g ring or taper.. not enough that I felt the need to grab my 12g taper, but enough that I did notice there was a difference and it needed a little extra push to get them through.  However, I will say- sleeping with tunnels in your double helixes?  WAY more comfortable than sleeping with rings in them.<br /><br />To be noted- the O-Rings have to be tight- otherwise, they slip off easily and if the o-ring doesn't stay on, your tunnel will fall out in your sleep, and all that stretching progress can be lost- especially if you're working with cartilage, so tight o-rings are a GOOD thing.<br /><br />I have piercings of a variety of sizes in my ears, and have been wanting to gauge my lobes from their 6g & 4gs to 00gs for ever, and just never got around to it..  This kit is perfect for me because I like to stairstep my stretching with a variety of sizes all at once- so I've always got at least one side of my head that I can sleep on.<br /><br />This kit is lovely.  I would never believe that it was a $3 set (when I bought it).  The metal is smooth and polished.  The tunnels are sturdy.  The rings fit tightly.  They're all labeled in individual resealable packages..  Aside from the 14 gauges being slightly large, I can't find any flaws with any of them.<br />This set is definitely worth the gamble.<br /><br />Came back to edit a week later--<br />I justwanted to add- a week in- and no problems, no skin reactions, no signs of rust (some cheap sets do that), the rings have stayed tight, and I still love them on all counts.<br /><br />Came back a MONTH later--<br />Once again, I came in to add- it's been a month with them in- and NO problems, no signs of rust, no deterioration of the o-rings- and I still love them.<br /><br />Came back TWO YEARS later--<br />I am still using these.  I have the two 10g in my helixes- they have been in there from day one- taken out only for cleaning, they have gone through showers/baths and hair products being sprayed around them every day for that entire time.  No sign of rust, no irritations, no issues whatsoever.  Not a single tunnel in the set has given me any trouble.  As time went by a few of the smallest o-rings got a little hard- but that did not lessen their ability to do their jobs- and I'm still using the original o-rings on them.<br /><br />If I could give them a higher rating I would.  I just can't tell you enough- even at the new price- THIS SET IS WORTH THE MONEY.<br />Awesome set for an even awesome-r price.
d48625d0-c533-49f3-b57a-d97b18316343	5	A+
1b171dfe-b13e-4c71-8337-12e102268f99	5	I now can cook a lot of dishes that require slow and long cooking time without burning them up because of this little helper here. It diffuses the heat evenly and prevent the pot or pan from burning or having food stick to the bottom for longer cooking time dishes.
4e1faad1-d049-4fef-9385-ecf1b0e54d48	4	Bamboo cutting board  Have only had it a few months.  Used regularly but seems to be holding up ok.  I did use some mineral oil to protect it as it doesn't have any kind of oiled finish on it.
de02cfdb-b10a-484f-957d-b0cf11cbdac5	5	Good price, perfect size, easy to clean.
c5564131-2e9f-4dcb-86af-b9e96f9bf647	5	Best serving tool. No scratches and very solid. Bought for myself and for a friend. We both love it.
c8d1378e-ca50-4ad8-99d3-3ebe5283933d	5	They are beautiful.  Thank you for sending them promptly. They were for my granddaughters to keep their mom close. They each love there pendant.
b0170384-c254-4720-a79a-63edbd9b8ed8	5	great
00965ac4-99f8-4feb-93db-1ff71ce1e134	5	Exactly as advertised.  These tongs have a good weight to them and I love the silicone lining to prevent burns.  Highly recommended.
45d3698e-2f0d-416c-9401-f3995eb13234	2	Fit perfectly but came in creased in half on one end so the choker is permanently bend out of shape and looks ugly and damaged in that one spot.
779112f6-073a-40bb-908e-514829d4ae1f	5	Nice ring<br />Solid built
063a89ac-dd7b-416c-885d-03e55c89d0aa	5	Love them.
ce603435-ce39-4ae8-bce2-c2a510fdee00	5	Arrived on time and is just as pictured. I have yet to take it off.
ae0fa17c-9ffb-4071-9fc6-956fc9876005	2	The pin is pretty, but the center red stone is severely off center.  It is as if it were glued on and slid 1/2 way off.  I don't know how that could have gone unnoticed.  I'm afraid if I pull the stone off to re-set, it will remove the stone's backing.
dc03bcf1-46c0-4ea9-8da1-36cfe52070aa	5	This ice cream maker is super easy to operate and I am so very pleased with how fast and good it freezes ice cream. I love that there is no mess with ice and salt!  I feel, your recipe will determine how hard or soft your ice cream ends up.  I used a recipe that I got years ago from milnot milk and it froze very nicely.  I was able to dip it and it hold shape by the time it was frozen!  You can see the ice cream churning and getting thick.  I like that I can add choc chips, nuts, coconut, or such towards the end through the opening in the lid... and the added bonus for me is being able to sneak a spoonful while it is freezing.  I read reviews about it being loud... I do agree-- it is loud, but it's worth it!  I like that it makes a small batch when it's just for me and my husband, but I do wish I could buy it in a bigger size too to use for family gatherings. You can buy extra bowls to keep in the freezer and make one batch after the other, but that doesn't serve everyone fresh ice cream at the same time.  I have to mention that I did buy some of the 6 oz tovolo ice cream containers to freeze leftovers in. While 6 oz may seem small, it is a nice portion to satisfy a sweet tooth without a ton of calories! When you are ready to eat one of them, the silicone lid stays soft and comes off easy.  If you let the ice cream set at room temp for just a few minutes (maybe 4-5 min) your spoon will dip in more easily.  I have even microwaved it for 10 seconds and that works great too.  I highly recommend this Ice Cream Maker... we use ours often!
5af384ff-31f8-4b20-96f1-d09c200e8877	5	Really happy with these ice molds. They work exactly as advertised, and I really enjoy having a chilled glass of bourbon without the drink being totally watered down by regular ice cubes.
fbb206f2-47b2-4ff6-b069-8428465d71fa	1	Most unreliable product I have ever used
a1023de8-b11f-4d96-9b0a-ace772ad6649	5	Perfect size, anodizing seems to be good quality! Very nice product for the money!
fc49957a-cae4-4324-8dac-e2a722880011	3	Looks exactly like picture, glitter is a little messy but it served its purpose!
0f2e9567-3cbb-4faf-8911-48dd972d9da9	5	A++
18cbcb38-a63c-4d87-8014-82d5c71fad84	5	Very happy with it
fd1f13fa-dd4a-467c-bdec-0e21fd60c1b2	4	Beautiful nose ring I order an 18 gauge which is what I wear, but I seems a lil long to me, although it hasn't come out.. Over all it's beautiful!!!!!
79dde4d8-3aa1-4b82-9a33-302e2be542f0	5	Very good
69918764-0326-4f9a-a6bc-62ce4c4fc40d	5	Seems very nice, easy to use. Not as big as expected, though.  Storage pouch smells like fresh tar so that will be discarded.
c5fed535-af63-465f-bdce-116446304c75	5	Absolutely beautiful.  I was very surprised how shiny and nicely made this bracelet is.  It makes such a nice gift also.
1d11ce64-6fa7-4f3d-9d54-750211e4c4fe	5	Perfect and neat!
3928466a-f794-4952-803b-57687685b694	5	Best thing ever it usually takes me a long time to finish my cereal so the fact that I can keep it from getting soggy is the best great product
4066d298-8da2-4d3d-900d-af3606c834a6	5	Love it and arrived quickly! Thank you!
